restaurant,item,calories,sodium,sugar,total_fat,protein
lotteria,치킨패밀리팩_포테이토,1714.0,3744.0,6.0,24.0,100.0
lotteria,치킨패밀리팩_콘샐러드,1594.0,3612.0,8.0,22.1,98.0
lotteria,치킨휠레2조각,183.0,370.0,0.0,1.9,15.0
lotteria,치킨휠레4조각,366.0,740.0,0.0,3.8,29.0
lotteria,화이어윙2조각,178.0,275.0,0.0,2.5,9.0
lotteria,화이어윙4조각,357.0,549.0,0.0,5.0,17.0
lotteria,순살치킨하프,739.0,1341.0,3.0,13.0,36.0
lotteria,순살치킨풀팩,1477.0,2682.0,6.0,26.0,71.0
lotteria,비프패티토핑,172.0,155.0,0.0,6.6,7.0
lotteria,반숙계란 토핑,41.0,204.0,0.1,0.4,4.0
lotteria,베이컨토핑,42.0,58.0,0.0,1.7,2.0
lotteria,토마토토핑,4.0,1.0,1.0,0.0,0.0
lotteria,화이트치즈 토핑,60.0,140.0,0.0,3.0,3.0
lotteria,치킨무,13.0,116.0,2.0,0.0,0.0
lotteria,치즈토핑,66.0,174.0,0.0,4.0,3.0
lotteria,더블팩 - 콜라,2073.0,2489.0,154.0,21.9,56.0
lotteria,더블팩 - 사이다,2073.0,2489.0,154.0,21.9,56.0
lotteria,투게더팩 - 콜라,1977.0,2196.0,164.0,20.1,43.0
lotteria,투게더_팩_콜라,1977.0,2196.0,164.0,20.1,43.0
lotteria,투게더팩 - 사이다,1977.0,2196.0,164.0,20.1,43.0
lotteria,투게더_팩_사이다,1977.0,2196.0,164.0,20.1,43.0
lotteria,패밀리팩 - 콜라,2790.0,3526.0,167.0,36.2,84.0
lotteria,패밀리팩 - 사이다,2790.0,3526.0,167.0,36.2,84.0
lotteria,제로슈거콜라,0.0,56.0,0.0,0.0,0.0
lotteria,제로슈거콜라(L),0.0,77.0,0.0,0.0,0.0
lotteria,콜라,127.0,15.0,31.0,0.0,0.0
lotteria,콜라(L),173.0,20.0,42.0,0.0,0.0
lotteria,사이다,133.0,7.0,31.0,0.0,0.0
lotteria,사이다(L),182.0,9.0,42.0,0.0,0.0
lotteria,레몬에이드,151.0,20.0,34.0,0.0,0.0
lotteria,레몬에이드(L),217.0,29.0,49.0,0.0,0.0
lotteria,미숫가루라떼 R,238.0,91.0,29.0,5.7,7.0
lotteria,미숫가루라떼 L,339.0,131.0,40.0,8.2,11.0
lotteria,복숭아홍차에이드 R,160.0,10.0,38.0,0.0,0.0
lotteria,복숭아홍차에이드 L,224.0,10.0,53.0,0.0,0.0
lotteria,자두쿨에이드 R,162.0,20.0,36.0,0.1,0.0
lotteria,자두쿨에이드 L,226.0,25.0,51.0,0.1,0.0
lotteria,아이스티,160.0,0.0,39.0,0.0,0.0
lotteria,아이스티(L),232.0,0.0,57.0,0.0,0.0
lotteria,캐모마일 티,2.0,0.0,0.0,0.0,0.0
lotteria,애플 캐모마일 티,129.0,10.0,27.0,0.0,0.0
lotteria,아메리카노,34.0,2.0,0.0,0.5,1.0
lotteria,카페라떼,206.0,105.0,12.0,5.6,11.0
lotteria,아이스아메리카노,32.0,2.0,0.0,0.5,1.0
lotteria,아이스아메리카노(L),55.0,3.0,0.0,0.8,2.0
lotteria,아이스카페라떼,106.0,40.0,5.0,2.1,5.0
McDonalds,Egg McMuffin,300.0,750.0,3.0,13.0,17.0
McDonalds,Egg White Delight,250.0,770.0,3.0,8.0,18.0
McDonalds,Sausage McMuffin,370.0,780.0,2.0,23.0,14.0
McDonalds,Sausage McMuffin with Egg,450.0,860.0,2.0,28.0,21.0
McDonalds,Sausage McMuffin with Egg Whites,400.0,880.0,2.0,23.0,21.0
McDonalds,Steak & Egg McMuffin,430.0,960.0,3.0,23.0,26.0
McDonalds,"Bacon, Egg & Cheese Biscuit (Regular Biscuit)",460.0,1300.0,3.0,26.0,19.0
McDonalds,"Bacon, Egg & Cheese Biscuit (Large Biscuit)",520.0,1410.0,4.0,30.0,19.0
McDonalds,"Bacon, Egg & Cheese Biscuit with Egg Whites (Regular Biscuit)",410.0,1300.0,3.0,20.0,20.0
McDonalds,"Bacon, Egg & Cheese Biscuit with Egg Whites (Large Biscuit)",470.0,1420.0,4.0,25.0,20.0
McDonalds,Sausage Biscuit (Regular Biscuit),430.0,1080.0,2.0,27.0,11.0
McDonalds,Sausage Biscuit (Large Biscuit),480.0,1190.0,3.0,31.0,11.0
McDonalds,Sausage Biscuit with Egg (Regular Biscuit),510.0,1170.0,2.0,33.0,18.0
McDonalds,Sausage Biscuit with Egg (Large Biscuit),570.0,1280.0,3.0,37.0,18.0
McDonalds,Sausage Biscuit with Egg Whites (Regular Biscuit),460.0,1180.0,3.0,27.0,18.0
McDonalds,Sausage Biscuit with Egg Whites (Large Biscuit),520.0,1290.0,3.0,32.0,18.0
McDonalds,Southern Style Chicken Biscuit (Regular Biscuit),410.0,1180.0,3.0,20.0,17.0
McDonalds,Southern Style Chicken Biscuit (Large Biscuit),470.0,1290.0,4.0,24.0,17.0
McDonalds,Steak & Egg Biscuit (Regular Biscuit),540.0,1470.0,3.0,32.0,25.0
McDonalds,"Bacon, Egg & Cheese McGriddles",460.0,1250.0,15.0,21.0,19.0
McDonalds,"Bacon, Egg & Cheese McGriddles with Egg Whites",400.0,1250.0,16.0,15.0,20.0
McDonalds,Sausage McGriddles,420.0,1030.0,15.0,22.0,11.0
McDonalds,"Sausage, Egg & Cheese McGriddles",550.0,1320.0,15.0,31.0,20.0
McDonalds,"Sausage, Egg & Cheese McGriddles with Egg Whites",500.0,1320.0,15.0,26.0,21.0
McDonalds,"Bacon, Egg & Cheese Bagel",620.0,1480.0,7.0,31.0,30.0
McDonalds,"Bacon, Egg & Cheese Bagel with Egg Whites",570.0,1480.0,8.0,25.0,30.0
McDonalds,"Steak, Egg & Cheese Bagel",670.0,1510.0,7.0,35.0,33.0
McDonalds,Big Breakfast (Regular Biscuit),740.0,1560.0,3.0,48.0,28.0
McDonalds,Big Breakfast (Large Biscuit),800.0,1680.0,3.0,52.0,28.0
McDonalds,Big Breakfast with Egg Whites (Regular Biscuit),640.0,1590.0,3.0,37.0,26.0
McDonalds,Big Breakfast with Egg Whites (Large Biscuit),690.0,1700.0,4.0,41.0,26.0
McDonalds,Big Breakfast with Hotcakes (Regular Biscuit),1090.0,2150.0,17.0,56.0,36.0
McDonalds,Big Breakfast with Hotcakes (Large Biscuit),1150.0,2260.0,17.0,60.0,36.0
McDonalds,Big Breakfast with Hotcakes and Egg Whites (Regular Biscuit),990.0,2170.0,17.0,46.0,35.0
McDonalds,Big Breakfast with Hotcakes and Egg Whites (Large Biscuit),1050.0,2290.0,18.0,50.0,35.0
McDonalds,Hotcakes,350.0,590.0,14.0,9.0,8.0
McDonalds,Hotcakes and Sausage,520.0,930.0,14.0,24.0,15.0
McDonalds,Sausage Burrito,300.0,790.0,2.0,16.0,12.0
McDonalds,Hash Brown,150.0,310.0,0.0,9.0,1.0
McDonalds,Cinnamon Melts,460.0,370.0,32.0,19.0,6.0
McDonalds,Fruit & Maple Oatmeal,290.0,160.0,32.0,4.0,5.0
McDonalds,Fruit & Maple Oatmeal without Brown Sugar,260.0,115.0,18.0,4.0,5.0
McDonalds,Big Mac,530.0,960.0,9.0,27.0,24.0
McDonalds,Quarter Pounder with Cheese,520.0,1100.0,10.0,26.0,30.0
McDonalds,Quarter Pounder with Bacon & Cheese,600.0,1440.0,12.0,29.0,37.0
McDonalds,Quarter Pounder with Bacon Habanero Ranch,610.0,1180.0,10.0,31.0,37.0
McDonalds,Quarter Pounder Deluxe,540.0,960.0,9.0,27.0,29.0
McDonalds,Double Quarter Pounder with Cheese,750.0,1280.0,10.0,43.0,48.0
McDonalds,Hamburger,240.0,480.0,6.0,8.0,12.0
McDonalds,Cheeseburger,290.0,680.0,7.0,11.0,15.0
McDonalds,Double Cheeseburger,430.0,1040.0,7.0,21.0,24.0
McDonalds,Bacon Clubhouse Burger,720.0,1470.0,14.0,40.0,39.0
McDonalds,McDouble,380.0,840.0,7.0,17.0,22.0
McDonalds,Bacon McDouble,440.0,1110.0,7.0,22.0,27.0
McDonalds,Daily Double,430.0,760.0,7.0,22.0,22.0
McDonalds,Jalapeño Double,430.0,1030.0,6.0,23.0,22.0
McDonalds,McRib,500.0,980.0,11.0,26.0,22.0
McDonalds,Premium Crispy Chicken Classic Sandwich,510.0,990.0,10.0,22.0,24.0
McDonalds,Premium Grilled Chicken Classic Sandwich,350.0,820.0,8.0,9.0,28.0
McDonalds,Premium Crispy Chicken Club Sandwich,670.0,1410.0,11.0,33.0,36.0
McDonalds,Premium Grilled Chicken Club Sandwich,510.0,1250.0,9.0,20.0,40.0
McDonalds,Premium Crispy Chicken Ranch BLT Sandwich,610.0,1400.0,11.0,28.0,32.0
McDonalds,Premium Grilled Chicken Ranch BLT Sandwich,450.0,1230.0,9.0,15.0,36.0
McDonalds,Bacon Clubhouse Crispy Chicken Sandwich,750.0,1720.0,16.0,38.0,36.0
McDonalds,Bacon Clubhouse Grilled Chicken Sandwich,590.0,1560.0,14.0,25.0,40.0
McDonalds,Southern Style Crispy Chicken Sandwich,430.0,910.0,7.0,19.0,21.0
McDonalds,McChicken,360.0,800.0,5.0,16.0,14.0
McDonalds,Bacon Cheddar McChicken,480.0,1260.0,6.0,24.0,22.0
McDonalds,Bacon Buffalo Ranch McChicken,430.0,1260.0,6.0,21.0,20.0
McDonalds,Buffalo Ranch McChicken,360.0,990.0,5.0,16.0,14.0
McDonalds,Premium McWrap Chicken & Bacon (Crispy Chicken),630.0,1540.0,7.0,32.0,32.0
McDonalds,Premium McWrap Chicken & Bacon (Grilled Chicken),480.0,1370.0,6.0,19.0,36.0
McDonalds,Premium McWrap Chicken & Ranch (Crispy Chicken),610.0,1340.0,8.0,31.0,27.0
McDonalds,Premium McWrap Chicken & Ranch (Grilled Chicken),450.0,1170.0,6.0,18.0,30.0
McDonalds,Premium McWrap Southwest Chicken (Crispy Chicken),670.0,1480.0,12.0,33.0,27.0
McDonalds,Premium McWrap Southwest Chicken (Grilled Chicken),520.0,1320.0,10.0,20.0,31.0
McDonalds,Premium McWrap Chicken Sweet Chili (Crispy Chicken),540.0,1260.0,14.0,23.0,23.0
McDonalds,Premium McWrap Chicken Sweet Chili (Grilled Chicken),380.0,1090.0,12.0,10.0,27.0
McDonalds,Chicken McNuggets (4 piece),190.0,360.0,0.0,12.0,9.0
McDonalds,Chicken McNuggets (6 piece),280.0,540.0,0.0,18.0,13.0
McDonalds,Chicken McNuggets (10 piece),470.0,900.0,0.0,30.0,22.0
McDonalds,Chicken McNuggets (20 piece),940.0,1800.0,0.0,59.0,44.0
McDonalds,Chicken McNuggets (40 piece),1880.0,3600.0,1.0,118.0,87.0
McDonalds,Filet-O-Fish,390.0,590.0,5.0,19.0,15.0
McDonalds,Premium Bacon Ranch Salad (without Chicken),140.0,300.0,4.0,7.0,9.0
McDonalds,Premium Bacon Ranch Salad with Crispy Chicken,380.0,860.0,5.0,21.0,25.0
McDonalds,Premium Bacon Ranch Salad with Grilled Chicken,220.0,690.0,4.0,8.0,29.0
McDonalds,Premium Southwest Salad (without Chicken),140.0,150.0,6.0,4.5,6.0
McDonalds,Premium Southwest Salad with Crispy Chicken,450.0,850.0,12.0,22.0,23.0
McDonalds,Premium Southwest Salad with Grilled Chicken,290.0,680.0,10.0,8.0,27.0
McDonalds,Chipotle BBQ Snack Wrap (Crispy Chicken),340.0,780.0,8.0,15.0,14.0
McDonalds,Chipotle BBQ Snack Wrap (Grilled Chicken),260.0,700.0,7.0,8.0,16.0
McDonalds,Honey Mustard Snack Wrap (Crispy Chicken),330.0,730.0,3.0,15.0,14.0
McDonalds,Honey Mustard Snack Wrap (Grilled Chicken),250.0,650.0,2.0,8.0,16.0
McDonalds,Ranch Snack Wrap (Crispy Chicken),360.0,810.0,3.0,20.0,15.0
McDonalds,Ranch Snack Wrap (Grilled Chicken),280.0,720.0,2.0,13.0,16.0
McDonalds,Small French Fries,230.0,130.0,0.0,11.0,2.0
McDonalds,Medium French Fries,340.0,190.0,0.0,16.0,4.0
McDonalds,Large French Fries,510.0,290.0,0.0,24.0,6.0
McDonalds,Kids French Fries,110.0,65.0,0.0,5.0,1.0
McDonalds,Side Salad,20.0,10.0,2.0,0.0,1.0
McDonalds,Apple Slices,15.0,0.0,3.0,0.0,0.0
McDonalds,Fruit 'n Yogurt Parfait,150.0,70.0,23.0,2.0,4.0
McDonalds,Baked Apple Pie,250.0,170.0,13.0,13.0,2.0
McDonalds,Chocolate Chip Cookie,160.0,90.0,15.0,8.0,2.0
McDonalds,Oatmeal Raisin Cookie,150.0,135.0,13.0,6.0,2.0
McDonalds,Kids Ice Cream Cone,45.0,20.0,6.0,1.5,1.0
McDonalds,Hot Fudge Sundae,330.0,170.0,48.0,9.0,8.0
McDonalds,Hot Caramel Sundae,340.0,150.0,43.0,8.0,7.0
McDonalds,Strawberry Sundae,280.0,85.0,45.0,6.0,6.0
McDonalds,Coca-Cola Classic (Small),140.0,0.0,39.0,0.0,0.0
McDonalds,Coca-Cola Classic (Medium),200.0,5.0,55.0,0.0,0.0
McDonalds,Coca-Cola Classic (Large),280.0,5.0,76.0,0.0,0.0
McDonalds,Coca-Cola Classic (Child),100.0,0.0,28.0,0.0,0.0
McDonalds,Diet Coke (Small),0.0,10.0,0.0,0.0,0.0
McDonalds,Diet Coke (Medium),0.0,20.0,0.0,0.0,0.0
McDonalds,Diet Coke (Large),0.0,35.0,0.0,0.0,0.0
McDonalds,Diet Coke (Child),0.0,15.0,0.0,0.0,0.0
McDonalds,Dr Pepper (Small),140.0,45.0,35.0,0.0,0.0
McDonalds,Dr Pepper (Medium),190.0,65.0,51.0,0.0,0.0
McDonalds,Dr Pepper (Large),270.0,90.0,70.0,0.0,0.0
McDonalds,Dr Pepper (Child),100.0,30.0,26.0,0.0,0.0
McDonalds,Diet Dr Pepper (Small),0.0,70.0,0.0,0.0,2.0
McDonalds,Diet Dr Pepper (Medium),0.0,100.0,0.0,0.0,3.0
McDonalds,Diet Dr Pepper (Large),0.0,140.0,0.0,0.0,4.0
McDonalds,Diet Dr Pepper (Child),0.0,50.0,0.0,0.0,1.0
McDonalds,Sprite (Small),140.0,30.0,37.0,0.0,0.0
McDonalds,Sprite (Medium),200.0,45.0,54.0,0.0,0.0
McDonalds,Sprite (Large),280.0,60.0,74.0,0.0,0.0
McDonalds,Sprite (Child),100.0,25.0,27.0,0.0,0.0
McDonalds,1% Low Fat Milk Jug,100.0,125.0,12.0,2.5,8.0
McDonalds,Fat Free Chocolate Milk Jug,130.0,135.0,22.0,0.0,9.0
McDonalds,Minute Maid 100% Apple Juice Box,80.0,15.0,19.0,0.0,0.0
McDonalds,Minute Maid Orange Juice (Small),150.0,0.0,30.0,0.0,2.0
McDonalds,Minute Maid Orange Juice (Medium),190.0,0.0,39.0,0.0,3.0
McDonalds,Minute Maid Orange Juice (Large),280.0,5.0,58.0,0.0,4.0
McDonalds,Dasani Water Bottle,0.0,0.0,0.0,0.0,0.0
McDonalds,Iced Tea (Small),0.0,10.0,0.0,0.0,0.0
McDonalds,Iced Tea (Medium),0.0,10.0,0.0,0.0,0.0
McDonalds,Iced Tea (Large),0.0,15.0,0.0,0.0,0.0
McDonalds,Iced Tea (Child),0.0,5.0,0.0,0.0,0.0
McDonalds,Sweet Tea (Small),150.0,10.0,36.0,0.0,1.0
McDonalds,Sweet Tea (Medium),180.0,10.0,45.0,0.0,1.0
McDonalds,Sweet Tea (Large),220.0,10.0,54.0,0.0,1.0
McDonalds,Sweet Tea (Child),110.0,5.0,27.0,0.0,0.0
McDonalds,Coffee (Small),0.0,0.0,0.0,0.0,0.0
McDonalds,Coffee (Medium),0.0,0.0,0.0,0.0,0.0
McDonalds,Coffee (Large),0.0,0.0,0.0,0.0,0.0
McDonalds,Latte (Small),170.0,115.0,12.0,9.0,9.0
McDonalds,Latte (Medium),210.0,140.0,15.0,10.0,11.0
McDonalds,Latte (Large),280.0,180.0,20.0,14.0,15.0
McDonalds,Caramel Latte (Small),270.0,115.0,38.0,9.0,9.0
McDonalds,Caramel Latte (Medium),340.0,140.0,48.0,10.0,11.0
McDonalds,Caramel Latte (Large),430.0,180.0,59.0,14.0,15.0
McDonalds,Hazelnut Latte (Small),270.0,115.0,38.0,9.0,9.0
McDonalds,Hazelnut Latte (Medium),330.0,140.0,47.0,10.0,11.0
McDonalds,Hazelnut Latte (Large),430.0,180.0,58.0,14.0,15.0
McDonalds,French Vanilla Latte (Small),260.0,115.0,36.0,9.0,9.0
McDonalds,French Vanilla Latte (Medium),330.0,140.0,45.0,10.0,11.0
McDonalds,French Vanilla Latte (Large),420.0,190.0,56.0,14.0,15.0
McDonalds,Latte with Sugar Free French Vanilla Syrup (Small),210.0,150.0,12.0,9.0,9.0
McDonalds,Latte with Sugar Free French Vanilla Syrup (Medium),260.0,190.0,15.0,10.0,12.0
McDonalds,Latte with Sugar Free French Vanilla Syrup (Large),330.0,240.0,20.0,14.0,15.0
McDonalds,Nonfat Latte (Small),100.0,110.0,13.0,0.0,10.0
McDonalds,Nonfat Latte (Medium),130.0,135.0,16.0,0.0,12.0
McDonalds,Nonfat Latte (Large),170.0,180.0,21.0,0.5,16.0
McDonalds,Nonfat Caramel Latte (Small),200.0,110.0,39.0,0.0,10.0
McDonalds,Nonfat Caramel Latte (Medium),250.0,135.0,48.0,0.0,12.0
McDonalds,Nonfat Caramel Latte (Large),310.0,180.0,59.0,0.5,16.0
McDonalds,Nonfat Hazelnut Latte (Small),200.0,110.0,38.0,0.0,10.0
McDonalds,Nonfat Hazelnut Latte (Medium),250.0,135.0,48.0,0.0,12.0
McDonalds,Nonfat Hazelnut Latte (Large),310.0,180.0,59.0,0.5,16.0
McDonalds,Nonfat French Vanilla Latte (Small),190.0,115.0,37.0,0.0,10.0
McDonalds,Nonfat French Vanilla Latte (Medium),240.0,140.0,46.0,0.0,12.0
McDonalds,Nonfat French Vanilla Latte (Large),300.0,180.0,56.0,0.5,16.0
McDonalds,Nonfat Latte with Sugar Free French Vanilla Syrup (Small),140.0,150.0,13.0,0.0,10.0
McDonalds,Nonfat Latte with Sugar Free French Vanilla Syrup (Medium),170.0,180.0,16.0,0.0,12.0
McDonalds,Nonfat Latte with Sugar Free French Vanilla Syrup (Large),220.0,240.0,21.0,0.5,16.0
McDonalds,Mocha (Small),340.0,150.0,42.0,11.0,10.0
McDonalds,Mocha (Medium),410.0,190.0,53.0,14.0,13.0
McDonalds,Mocha (Large),500.0,240.0,63.0,17.0,16.0
McDonalds,Mocha with Nonfat Milk (Small),270.0,150.0,43.0,3.5,11.0
McDonalds,Mocha with Nonfat Milk (Medium),330.0,190.0,53.0,3.5,13.0
McDonalds,Mocha with Nonfat Milk (Large),390.0,240.0,64.0,4.0,17.0
McDonalds,Caramel Mocha (Small),320.0,170.0,40.0,11.0,10.0
McDonalds,Caramel Mocha (Medium),390.0,220.0,50.0,14.0,12.0
McDonalds,Caramel Mocha (Large),480.0,270.0,60.0,17.0,16.0
McDonalds,Nonfat Caramel Mocha (Small),250.0,170.0,41.0,3.5,10.0
McDonalds,Nonfat Caramel Mocha (Medium),310.0,210.0,51.0,3.5,13.0
McDonalds,Nonfat Caramel Mocha (Large),370.0,270.0,61.0,3.5,17.0
McDonalds,Hot Chocolate (Small),360.0,180.0,45.0,13.0,11.0
McDonalds,Hot Chocolate (Medium),440.0,220.0,56.0,16.0,14.0
McDonalds,Hot Chocolate (Large),540.0,280.0,68.0,20.0,17.0
McDonalds,Hot Chocolate with Nonfat Milk (Small),280.0,180.0,46.0,3.5,12.0
McDonalds,Hot Chocolate with Nonfat Milk (Medium),340.0,220.0,57.0,3.5,14.0
McDonalds,Hot Chocolate with Nonfat Milk (Large),400.0,280.0,69.0,3.5,19.0
McDonalds,Regular Iced Coffee (Small),140.0,35.0,22.0,4.5,1.0
McDonalds,Regular Iced Coffee (Medium),190.0,50.0,30.0,7.0,1.0
McDonalds,Regular Iced Coffee (Large),270.0,75.0,45.0,9.0,2.0
McDonalds,Caramel Iced Coffee (Small),130.0,35.0,21.0,4.5,1.0
McDonalds,Caramel Iced Coffee (Medium),180.0,50.0,28.0,7.0,1.0
McDonalds,Caramel Iced Coffee (Large),260.0,65.0,42.0,9.0,2.0
McDonalds,Hazelnut Iced Coffee (Small),130.0,35.0,20.0,4.5,1.0
McDonalds,Hazelnut Iced Coffee (Medium),180.0,50.0,28.0,7.0,1.0
McDonalds,Hazelnut Iced Coffee (Large),250.0,75.0,41.0,9.0,2.0
McDonalds,French Vanilla Iced Coffee (Small),120.0,40.0,19.0,4.5,1.0
McDonalds,French Vanilla Iced Coffee (Medium),170.0,55.0,26.0,7.0,1.0
McDonalds,French Vanilla Iced Coffee (Large),240.0,80.0,39.0,9.0,2.0
McDonalds,Iced Coffee with Sugar Free French Vanilla Syrup (Small),80.0,65.0,1.0,4.5,1.0
McDonalds,Iced Coffee with Sugar Free French Vanilla Syrup (Medium),120.0,90.0,2.0,7.0,1.0
McDonalds,Iced Coffee with Sugar Free French Vanilla Syrup (Large),160.0,135.0,2.0,9.0,2.0
McDonalds,Iced Mocha (Small),290.0,125.0,34.0,11.0,8.0
McDonalds,Iced Mocha (Medium),350.0,150.0,43.0,13.0,9.0
McDonalds,Iced Mocha (Large),480.0,220.0,62.0,16.0,14.0
McDonalds,Iced Mocha with Nonfat Milk (Small),240.0,125.0,35.0,5.0,8.0
McDonalds,Iced Mocha with Nonfat Milk (Medium),290.0,150.0,43.0,5.0,10.0
McDonalds,Iced Mocha with Nonfat Milk (Large),390.0,220.0,62.0,6.0,14.0
McDonalds,Iced Caramel Mocha (Small),280.0,140.0,33.0,11.0,8.0
McDonalds,Iced Caramel Mocha (Medium),340.0,170.0,41.0,13.0,9.0
McDonalds,Iced Caramel Mocha (Large),460.0,250.0,59.0,16.0,13.0
McDonalds,Iced Nonfat Caramel Mocha (Small),230.0,140.0,33.0,5.0,8.0
McDonalds,Iced Nonfat Caramel Mocha (Medium),270.0,170.0,41.0,5.0,10.0
McDonalds,Iced Nonfat Caramel Mocha (Large),370.0,250.0,59.0,6.0,14.0
McDonalds,Frappé Mocha (Small),450.0,125.0,57.0,18.0,7.0
McDonalds,Frappé Mocha (Medium),550.0,160.0,71.0,22.0,9.0
McDonalds,Frappé Mocha (Large),670.0,190.0,88.0,26.0,11.0
McDonalds,Frappé Caramel (Small),450.0,125.0,57.0,19.0,7.0
McDonalds,Frappé Caramel (Medium),550.0,160.0,71.0,23.0,9.0
McDonalds,Frappé Caramel (Large),670.0,190.0,88.0,27.0,11.0
McDonalds,Frappé Chocolate Chip (Small),530.0,135.0,67.0,23.0,8.0
McDonalds,Frappé Chocolate Chip (Medium),630.0,160.0,81.0,26.0,9.0
McDonalds,Frappé Chocolate Chip (Large),760.0,200.0,99.0,31.0,12.0
McDonalds,Blueberry Pomegranate Smoothie (Small),220.0,40.0,44.0,0.5,2.0
McDonalds,Blueberry Pomegranate Smoothie (Medium),260.0,50.0,54.0,1.0,3.0
McDonalds,Blueberry Pomegranate Smoothie (Large),340.0,65.0,70.0,1.0,4.0
McDonalds,Strawberry Banana Smoothie (Small),210.0,50.0,44.0,0.5,3.0
McDonalds,Strawberry Banana Smoothie (Medium),250.0,60.0,54.0,1.0,4.0
McDonalds,Strawberry Banana Smoothie (Large),330.0,80.0,70.0,1.0,5.0
McDonalds,Mango Pineapple Smoothie (Small),210.0,40.0,46.0,0.5,2.0
McDonalds,Mango Pineapple Smoothie (Medium),260.0,45.0,56.0,1.0,3.0
McDonalds,Mango Pineapple Smoothie (Large),340.0,60.0,72.0,1.0,4.0
McDonalds,Vanilla Shake (Small),530.0,160.0,63.0,15.0,11.0
McDonalds,Vanilla Shake (Medium),660.0,200.0,81.0,19.0,14.0
McDonalds,Vanilla Shake (Large),820.0,260.0,101.0,23.0,18.0
McDonalds,Strawberry Shake (Small),550.0,160.0,79.0,16.0,12.0
McDonalds,Strawberry Shake (Medium),690.0,210.0,100.0,20.0,15.0
McDonalds,Strawberry Shake (Large),850.0,260.0,123.0,24.0,18.0
McDonalds,Chocolate Shake (Small),560.0,240.0,77.0,16.0,12.0
McDonalds,Chocolate Shake (Medium),700.0,300.0,97.0,20.0,15.0
McDonalds,Chocolate Shake (Large),850.0,380.0,120.0,23.0,19.0
McDonalds,Shamrock Shake (Medium),660.0,210.0,93.0,19.0,14.0
McDonalds,Shamrock Shake (Large),820.0,260.0,115.0,23.0,18.0
McDonalds,McFlurry with M&M’s Candies (Small),650.0,180.0,89.0,23.0,13.0
McDonalds,McFlurry with M&M’s Candies (Medium),930.0,260.0,128.0,33.0,20.0
McDonalds,McFlurry with M&M’s Candies (Snack),430.0,120.0,59.0,15.0,9.0
McDonalds,McFlurry with Oreo Cookies (Small),510.0,280.0,64.0,17.0,12.0
McDonalds,McFlurry with Oreo Cookies (Medium),690.0,380.0,85.0,23.0,15.0
McDonalds,McFlurry with Oreo Cookies (Snack),340.0,190.0,43.0,11.0,8.0
McDonalds,McFlurry with Reese's Peanut Butter Cups (Medium),810.0,400.0,103.0,32.0,21.0
McDonalds,McFlurry with Reese's Peanut Butter Cups (Snack),410.0,200.0,51.0,16.0,10.0
no_brand_burger,NBB어메이징,725.0,1433.0,9.0,15.0,32.0
no_brand_burger,NBB시그니처,531.0,1138.0,9.0,9.0,21.0
no_brand_burger,NBB오리지널,439.0,642.0,8.0,6.0,17.0
no_brand_burger,스모키살사,450.0,1019.0,10.0,7.0,19.0
no_brand_burger,미트마니아,749.0,1796.0,9.0,13.0,37.0
no_brand_burger,그릴드불고기,426.0,699.0,12.0,5.0,16.0
no_brand_burger,갈릭앤갈릭,486.0,733.0,6.0,6.0,16.0
no_brand_burger,메가바이트,657.0,989.0,7.0,7.0,19.0
no_brand_burger,더블치즈베이컨시그니처,551.0,1485.0,7.0,9.0,25.0
no_brand_burger,스리라차치킨,520.0,1126.0,18.0,5.0,25.0
no_brand_burger,코울슬로치킨,556.0,1325.0,13.0,6.0,24.0
no_brand_burger,콰트로맥앤치즈,628.0,1279.0,6.0,12.0,24.0
no_brand_burger,투머치베이컨,613.0,1868.0,9.0,10.0,34.0
no_brand_burger,차플레핫치킨,459.0,1147.0,11.0,4.0,18.0
no_brand_burger,볼로네제미트,490.0,1352.0,9.0,7.0,27.0
no_brand_burger,감자튀김 M,209.0,281.0,1.0,2.0,3.0
no_brand_burger,감자튀김 L,313.0,422.0,1.0,2.0,5.0
no_brand_burger,어니언 도넛,348.0,536.0,4.0,2.0,4.0
no_brand_burger,NBB치킨너겟 3조각,134.0,397.0,1.0,1.0,10.0
no_brand_burger,NBB치킨너겟 5조각,223.0,662.0,2.0,1.0,17.0
no_brand_burger,크런치 오징어,136.0,364.0,1.0,1.0,8.0
no_brand_burger,크런치 윙 2조각,187.0,432.0,0.0,2.0,13.0
no_brand_burger,크런치 윙 4조각,373.0,865.0,1.0,4.0,26.0
no_brand_burger,인절미 치즈볼,370.0,385.0,8.0,5.0,10.0
no_brand_burger,슈가버터 프라이,397.0,369.0,22.0,6.0,6.0
no_brand_burger,크리스피 상하이포크 S,368.0,460.0,0.0,5.0,13.0
no_brand_burger,크리스피 상하이포크 L,1473.0,1840.0,1.0,19.0,51.0
no_brand_burger,페퍼로니 치아바타,540.0,1220.0,5.0,10.0,22.0
no_brand_burger,베러버거,440.0,1062.0,7.0,6.0,13.0
no_brand_burger,베러샐러드,127.0,658.0,8.0,2.0,3.0
no_brand_burger,치킨시저샐러드,285.0,608.0,2.0,3.0,14.0
no_brand_burger,상하이 포크샐러드,277.0,706.0,5.0,4.0,9.0
no_brand_burger,그린샐러드,90.0,298.0,5.0,2.0,2.0
no_brand_burger,그린샐러드 미니,73.0,281.0,5.0,1.0,1.0
